SEVERITYCODE,INC_MONTH,INC_WEEK,INC_DAYOFWEEK,INC_HOUR,cluster_id,WEATHER_Other_Dangerous,WEATHER_Overcast,WEATHER_Raining,WEATHER_Snowing,WEATHER_Unknown,LIGHTCOND_Dark,LIGHTCOND_Dawn,LIGHTCOND_Dusk,LIGHTCOND_Unknown,ROADCOND_Other_Dangerous,ROADCOND_Unknown,ROADCOND_Wet,ADDRTYPE_Intersection
2,1,2,2,9,143,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,2,3,17,57,0,1,0,0,0,0,0,1,0,0,0,1,1
1,12,51,5,19,63,0,0,0,0,0,1,0,0,0,0,0,0,1
1,2,5,4,15,112,0,1,0,0,0,0,0,0,0,0,0,0,1
1,12,48,5,2,39,0,0,0,0,0,1,0,0,0,0,0,1,0
2,12,51,0,15,256,0,0,1,0,0,0,0,1,0,0,0,1,1
2,2,5,6,18,414,0,0,0,0,0,1,0,0,0,0,0,0,0
2,1,1,2,23,293,0,1,0,0,0,1,0,0,0,0,0,0,0
2,1,1,4,16,459,0,0,1,0,0,1,0,0,0,0,0,1,0
1,1,3,1,11,313,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,5,0,21,275,0,1,0,0,0,1,0,0,0,0,0,1,0
1,1,3,3,19,418,0,1,0,0,0,1,0,0,0,0,0,1,0
1,1,4,5,4,131,0,0,1,0,0,1,0,0,0,0,0,1,1
2,2,6,4,1,46,0,0,1,0,0,1,0,0,0,0,0,1,0
2,2,6,5,0,343,0,0,0,0,0,1,0,0,0,0,0,0,0
2,1,3,2,18,24,0,0,1,0,0,1,0,0,0,0,0,1,1
2,12,52,3,16,151,0,0,1,0,0,1,0,0,0,0,0,1,1
1,12,49,1,17,257,0,0,0,0,0,1,0,0,0,0,0,0,0
2,12,51,2,6,116,0,1,0,0,0,1,0,0,0,0,0,0,1
2,1,3,3,17,403,0,0,1,0,0,1,0,0,0,0,0,1,1
1,1,3,1,10,451,0,0,0,0,0,0,0,0,0,0,0,0,0
1,12,51,2,10,56,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,4,6,9,209,0,0,1,0,0,0,0,0,0,0,0,1,0
1,1,2,3,10,123,0,0,1,0,0,0,0,0,0,0,0,1,1
2,12,50,1,8,444,0,1,0,0,0,0,0,0,0,0,0,0,1
2,1,3,1,11,201,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,4,6,2,217,0,0,1,0,0,1,0,0,0,0,0,1,1
2,12,50,4,16,37,0,0,0,0,0,1,0,0,0,0,0,0,0
1,1,3,1,16,112,0,0,0,0,0,0,0,1,0,0,0,0,0
1,2,6,1,10,218,0,1,0,0,0,0,0,0,0,0,0,0,0
1,2,5,4,21,466,0,0,1,0,0,1,0,0,0,0,0,1,0
1,1,4,3,18,442,0,0,0,0,0,0,0,0,0,0,0,1,0
1,12,50,3,11,344,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,6,0,22,358,0,0,1,0,0,1,0,0,0,0,0,1,1
2,1,1,2,21,155,0,0,0,0,0,1,0,0,0,0,0,0,1
2,12,52,2,8,201,0,1,0,0,0,0,0,0,0,0,0,0,0
2,1,1,3,22,439,0,0,1,0,0,1,0,0,0,0,0,1,1
1,12,48,4,16,121,0,0,0,0,0,1,0,0,0,0,0,0,0
2,2,6,1,8,397,0,1,0,0,0,0,0,0,0,0,0,1,1
1,1,1,0,1,351,0,0,0,0,0,1,0,0,0,0,0,0,0
1,1,4,3,8,429,0,0,1,0,0,0,0,0,0,0,0,1,1
2,12,50,1,8,444,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,3,5,16,94,0,1,0,0,0,1,0,0,0,0,0,1,0
1,12,50,4,20,300,0,1,0,0,0,1,0,0,0,0,0,1,1
1,2,5,4,11,29,0,0,1,0,0,0,0,0,0,0,0,1,0
1,12,51,4,1,369,0,0,1,0,0,1,0,0,0,0,0,1,1
1,12,52,1,13,388,0,1,0,0,0,0,0,0,0,0,0,0,0
1,1,2,4,11,196,0,1,0,0,0,0,0,0,0,0,0,1,1
2,1,1,6,15,8,0,0,1,0,0,0,0,0,0,0,0,1,1
1,1,4,6,20,484,0,0,0,0,0,1,0,0,0,0,0,0,1
2,12,50,1,18,420,0,0,0,0,0,1,0,0,0,0,0,0,1
2,1,2,1,7,209,0,0,1,0,0,0,1,0,0,0,0,1,1
1,1,4,3,14,486,0,1,0,0,0,0,0,0,0,0,0,1,0
2,12,51,3,15,357,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,2,3,2,287,0,0,1,0,0,1,0,0,0,0,0,1,1
2,1,4,2,7,211,0,0,1,0,0,0,0,0,0,0,0,1,0
2,12,52,4,14,415,0,0,1,0,0,0,0,0,0,0,0,1,0
1,12,52,2,14,27,0,0,0,0,0,0,0,0,0,0,0,0,0
1,12,51,4,9,434,0,0,1,0,0,0,0,0,0,0,0,1,0
2,1,3,3,8,253,0,0,0,0,0,0,0,0,0,0,0,0,1
2,1,3,2,19,294,0,0,1,0,0,1,0,0,0,0,0,1,1
1,12,51,2,9,336,0,0,0,0,0,0,0,0,0,0,0,0,0
1,11,47,0,19,300,0,0,0,0,0,1,0,0,0,0,0,1,1
1,1,1,2,0,106,0,0,0,0,0,1,0,0,0,0,0,0,0
2,1,2,5,0,307,0,0,0,0,0,1,0,0,0,0,0,1,0
2,12,50,4,9,32,0,0,0,0,0,0,0,0,0,0,0,0,1
2,1,4,2,13,348,0,0,1,0,0,0,0,0,0,0,0,1,1
1,1,5,1,13,340,0,0,0,0,0,0,0,0,0,0,0,0,1
2,1,1,0,13,218,0,0,0,0,0,0,0,0,0,0,0,0,0
1,12,49,5,22,95,0,0,0,0,0,1,0,0,0,0,0,0,0
1,12,52,2,18,52,0,0,0,0,0,1,0,0,0,0,0,0,0
2,1,1,6,19,293,0,0,1,0,0,1,0,0,0,0,0,1,1
1,12,50,3,16,32,0,0,0,0,0,1,0,0,0,0,0,0,1
1,1,2,2,22,251,0,0,1,0,0,1,0,0,0,0,0,1,0
1,1,4,3,10,212,0,0,1,0,0,0,0,0,0,0,0,1,0
1,12,51,2,11,231,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,4,0,19,344,0,0,0,0,0,1,0,0,0,0,0,0,1
2,1,4,0,7,59,0,0,0,0,0,1,0,0,0,0,0,1,1
1,12,51,6,23,5,0,0,0,1,0,1,0,0,0,1,0,0,0
1,1,3,3,12,8,0,0,1,0,0,0,0,0,0,0,0,1,0
1,2,6,6,21,483,0,0,0,0,0,1,0,0,0,0,0,0,1
1,1,5,2,19,486,0,0,0,0,0,0,0,1,0,0,0,0,0
1,1,4,3,1,307,0,1,0,0,0,1,0,0,0,0,0,0,0
1,12,51,6,16,306,0,0,0,1,0,0,0,0,1,1,0,0,0
1,1,4,6,8,39,0,1,0,0,0,0,0,0,0,0,0,1,1
2,1,2,0,17,450,0,1,0,0,0,1,0,0,0,0,0,0,0
1,12,49,5,8,452,0,0,0,0,0,0,0,0,0,1,0,0,1
1,1,1,4,10,100,0,0,1,0,0,0,0,0,0,0,0,1,0
2,1,3,0,8,294,0,1,0,0,0,0,0,0,0,0,0,0,1
1,1,1,3,7,155,0,0,0,0,0,0,0,0,0,0,0,0,1
1,2,5,6,23,307,0,0,0,0,0,1,0,0,0,0,0,0,1
2,1,2,2,7,280,0,1,0,0,0,0,1,0,0,0,0,0,1
1,1,4,2,12,235,0,0,1,0,0,0,0,0,0,0,0,1,1
1,12,50,4,13,375,0,0,0,0,0,0,0,0,0,0,0,0,1
1,12,50,0,15,88,0,1,0,0,0,0,0,0,0,0,0,0,0
2,1,4,1,18,181,0,0,1,0,0,1,0,0,0,0,0,1,1
1,11,47,2,16,477,0,1,0,0,0,1,0,0,0,0,0,1,1
2,12,52,5,16,151,0,0,0,0,0,0,0,0,0,0,0,0,1
1,12,51,2,23,210,0,0,0,0,0,1,0,0,0,0,0,0,1
1,1,3,2,7,320,0,0,1,0,0,0,0,0,0,0,0,1,1
2,12,50,1,8,123,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,4,6,23,42,0,0,1,0,0,1,0,0,0,0,0,1,1
1,7,29,5,10,119,0,0,0,0,0,0,0,0,0,0,0,0,1
2,12,51,5,22,337,0,0,0,0,0,1,0,0,0,0,0,0,0
1,12,48,4,6,258,0,1,0,0,0,1,0,0,0,0,0,0,0
1,12,51,2,11,452,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,1,10,212,0,0,0,0,0,0,0,0,0,0,0,1,0
2,1,4,1,16,307,0,0,1,0,0,0,0,1,0,0,0,1,0
1,1,1,3,15,259,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,4,3,10,201,0,0,1,0,0,0,0,0,0,0,0,1,1
2,12,52,6,17,200,0,0,0,0,0,1,0,0,0,0,0,0,0
1,2,5,6,13,62,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,2,3,7,55,0,0,1,0,0,1,0,0,0,0,0,1,1
1,1,2,2,11,175,0,1,0,0,0,0,0,0,0,0,0,1,1
1,12,48,6,15,491,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,5,4,8,53,0,1,0,0,0,0,0,0,0,0,0,1,1
2,12,52,6,23,8,0,0,0,0,0,1,0,0,0,0,0,0,1
1,12,51,0,1,441,0,1,0,0,0,1,0,0,0,0,0,0,1
1,12,51,2,9,32,0,0,0,0,0,0,0,0,0,0,0,1,0
2,12,50,3,17,24,0,0,0,0,0,1,0,0,0,0,0,0,0
1,1,4,6,16,300,0,0,1,0,0,1,0,0,0,0,0,1,0
1,12,52,3,15,390,0,1,0,0,0,0,0,0,0,0,0,1,0
1,1,2,1,22,54,0,0,0,0,1,0,0,0,1,0,0,0,0
1,12,50,5,7,276,0,1,0,0,0,0,0,0,1,0,0,0,0
1,12,52,6,11,427,0,0,0,0,0,0,0,0,0,0,0,0,0
1,12,52,4,19,285,0,0,1,0,0,1,0,0,0,0,0,1,0
2,12,50,3,21,91,0,0,0,0,0,1,0,0,0,0,0,0,1
1,1,3,4,23,212,0,0,0,0,0,1,0,0,0,0,0,0,0
1,1,1,3,14,387,0,0,1,0,0,0,0,0,0,0,0,1,0
1,11,48,3,23,172,0,0,0,0,0,1,0,0,0,0,0,0,0
2,2,5,4,20,8,0,0,0,0,0,1,0,0,0,0,0,0,1
1,1,2,3,10,175,0,0,1,0,0,0,0,0,0,0,0,1,1
1,1,4,6,14,297,0,1,0,0,0,0,0,0,0,0,0,0,1
2,12,50,4,16,309,0,0,0,0,0,0,0,1,0,0,0,0,1
2,1,4,2,17,126,0,0,1,0,0,1,0,0,0,0,0,1,0
1,12,52,6,23,95,0,0,0,0,0,1,0,0,0,0,0,0,1
2,1,2,2,16,333,0,1,0,0,0,0,0,0,0,0,0,1,0
1,12,52,5,6,24,0,1,0,0,0,1,0,0,0,0,0,0,1
1,12,52,3,23,54,0,0,0,0,0,1,0,0,0,0,0,0,0
1,1,3,5,12,384,0,0,0,0,0,0,0,0,0,0,0,0,1
2,2,5,6,22,217,0,0,0,0,0,1,0,0,0,0,0,0,0
1,1,3,5,19,52,0,0,0,0,0,1,0,0,0,0,0,0,0
1,1,4,1,18,352,0,0,1,0,0,1,0,0,0,0,0,1,1
2,12,51,3,15,426,0,0,0,0,0,0,0,0,0,0,0,0,0
2,12,51,6,18,254,0,0,0,1,0,1,0,0,0,1,0,0,0
1,1,4,2,6,246,0,0,1,0,0,1,0,0,0,0,0,1,1
1,12,50,3,21,307,0,0,0,0,0,1,0,0,0,0,0,0,1
1,12,51,5,6,131,0,1,0,0,0,1,0,0,0,0,0,1,1
1,12,49,4,22,123,1,0,0,0,0,1,0,0,0,0,0,1,0
1,12,49,4,15,43,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,4,1,8,330,0,0,1,0,0,0,0,0,0,0,0,1,0
1,1,3,2,18,8,0,0,1,0,0,1,0,0,0,0,0,1,0
1,12,50,4,7,185,0,1,0,0,0,0,0,0,0,0,0,1,1
1,1,5,1,6,403,0,1,0,0,0,0,0,0,0,0,0,0,0
2,1,5,2,11,59,0,0,0,0,0,0,0,0,0,0,0,0,1
1,11,48,2,15,336,0,0,0,0,0,1,0,0,0,0,0,0,0
1,1,4,2,13,496,0,0,1,0,0,0,0,0,0,0,0,1,0
1,12,51,3,14,456,0,1,0,0,0,0,0,0,0,0,0,0,0
1,1,2,1,14,356,0,0,0,0,1,0,0,0,0,0,1,0,0
1,12,50,4,10,123,0,1,0,0,0,0,0,0,0,0,0,0,0
2,1,1,1,19,303,0,1,0,0,0,1,0,0,0,0,0,0,1
1,12,51,0,13,41,0,0,1,0,0,0,0,0,0,0,0,1,1
1,2,6,5,21,397,0,0,0,0,0,1,0,0,0,0,0,0,1
1,1,2,1,18,44,0,0,0,0,0,0,0,0,0,0,0,1,1
2,1,4,0,17,54,0,0,0,0,0,1,0,0,0,0,0,0,1
2,12,51,3,17,153,0,0,0,0,0,1,0,0,0,0,0,0,0
1,1,2,3,8,441,0,0,1,0,0,0,0,0,0,0,0,1,0
1,1,1,5,19,321,0,0,0,0,0,1,0,0,0,0,0,1,1
1,12,48,5,13,456,0,0,1,0,0,0,0,0,0,0,0,1,0
1,2,6,1,18,209,0,0,0,0,1,1,0,0,0,0,0,0,1
2,10,41,0,14,131,0,0,0,0,0,0,0,0,0,0,0,0,1
1,12,49,1,9,402,0,0,0,0,0,0,0,0,0,0,0,0,1
1,12,51,3,13,104,0,0,0,0,0,0,0,0,0,0,0,0,0
1,12,51,2,10,123,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,4,3,17,438,0,0,1,0,0,1,0,0,0,0,0,1,0
1,12,52,5,23,265,0,0,0,0,1,0,0,0,1,0,1,0,0
1,12,48,5,11,24,0,0,1,0,0,0,0,0,0,0,0,1,0
2,12,51,3,17,175,0,0,0,0,0,1,0,0,0,0,0,0,1
1,1,3,3,17,458,0,1,0,0,0,1,0,0,0,0,0,1,0
1,12,52,0,19,203,0,0,0,0,0,1,0,0,0,0,0,1,1
1,2,6,0,9,216,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,2,4,7,328,0,0,0,0,0,0,0,0,0,0,0,1,0
2,1,3,4,7,55,0,1,0,0,0,0,0,0,0,0,0,1,1
2,1,3,4,14,351,0,1,0,0,0,0,0,0,0,0,0,1,1
1,12,51,6,19,495,0,0,0,1,0,0,0,0,1,0,1,0,0
1,1,2,3,13,451,0,1,0,0,0,0,0,0,0,0,0,1,0
2,1,1,4,22,230,0,0,1,0,0,1,0,0,0,0,0,1,0
1,1,5,1,7,249,0,0,0,0,0,0,0,0,0,0,0,0,1
2,12,50,4,12,156,0,1,0,0,0,0,0,0,0,0,0,0,0
1,1,3,3,18,253,0,0,1,0,0,1,0,0,0,0,0,0,1
1,12,50,4,17,411,0,1,0,0,0,1,0,0,0,0,0,1,1
1,12,50,4,7,298,0,1,0,0,0,0,0,0,0,0,0,0,0
2,1,4,2,0,382,0,0,1,0,0,1,0,0,0,0,0,1,1
1,12,50,5,20,494,0,0,1,0,0,1,0,0,0,0,0,1,1
2,1,4,4,7,123,0,0,1,0,0,1,0,0,0,0,0,1,1
2,12,51,6,9,226,0,1,0,0,0,0,0,0,0,0,0,0,1
1,1,3,4,14,52,0,1,0,0,0,0,0,0,0,0,0,0,0
1,1,2,5,15,307,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,3,4,15,349,0,1,0,0,0,0,0,0,0,0,0,1,0
1,8,34,2,8,488,0,0,0,0,1,0,0,0,0,0,0,0,0
1,12,52,5,10,2,0,1,0,0,0,0,0,0,0,0,0,1,0
2,12,49,5,14,294,0,0,0,0,0,0,0,0,0,0,0,0,1
2,12,52,5,1,297,0,1,0,0,0,1,0,0,0,0,0,1,1
2,12,49,2,17,300,0,0,0,0,0,1,0,0,0,0,0,0,1
2,2,6,1,8,327,0,1,0,0,0,0,0,0,0,0,0,0,0
2,1,1,4,23,221,0,0,1,0,0,1,0,0,0,0,0,1,0
2,1,4,2,15,300,0,0,1,0,0,0,0,0,0,0,0,1,1
1,1,3,4,13,230,0,0,1,0,0,0,0,0,0,0,0,1,1
2,11,47,1,5,336,0,0,1,0,0,1,0,0,0,0,0,1,0
1,1,4,4,23,175,0,0,1,0,0,1,0,0,0,0,0,1,0
1,12,51,0,14,389,0,0,1,0,0,0,0,0,0,0,0,1,0
1,12,51,1,7,148,0,0,1,0,0,1,0,0,0,0,0,1,1
2,1,4,6,13,456,0,1,0,0,0,0,0,0,0,0,0,1,0
2,1,3,3,8,201,0,0,1,0,0,0,0,0,0,0,0,1,1
1,12,49,3,16,24,0,0,0,0,0,1,0,0,0,0,0,0,0
2,1,4,1,5,253,0,1,0,0,0,1,0,0,0,0,0,0,1
1,1,4,2,10,15,0,0,1,0,0,0,0,0,0,0,0,1,0
1,1,1,4,11,336,0,0,1,0,0,0,0,0,0,0,0,1,1
1,12,51,3,10,293,0,0,0,0,0,0,0,0,0,0,0,0,0
1,12,49,6,18,293,0,0,0,0,0,1,0,0,0,0,0,0,1
1,12,50,4,15,230,0,0,0,0,0,0,0,0,0,0,0,0,1
2,1,4,3,8,358,0,1,0,0,0,0,0,0,0,0,1,0,1
1,11,47,3,23,136,0,1,0,0,0,1,0,0,0,0,0,0,0
1,12,52,4,15,99,0,0,1,0,0,0,0,1,0,0,0,1,0
1,7,28,5,3,121,0,0,1,0,0,0,0,0,0,0,0,1,0
1,1,1,5,13,225,0,1,0,0,0,0,0,0,0,0,0,1,1
2,1,2,5,11,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2,12,51,6,15,128,0,0,0,1,0,0,0,1,0,0,0,1,0
1,1,4,0,18,142,0,0,0,0,0,1,0,0,0,0,0,0,0
2,12,48,6,17,427,0,1,0,0,0,1,0,0,0,0,0,1,0
2,1,2,1,15,62,0,1,0,0,0,0,0,1,0,0,0,1,0
1,1,4,1,6,6,0,1,0,0,0,1,0,0,0,0,0,1,1
1,12,49,2,16,215,0,0,0,0,0,0,0,0,0,0,0,0,1
2,1,3,2,17,475,0,0,1,0,0,1,0,0,0,0,0,1,0
1,12,51,2,12,46,0,0,0,0,0,0,0,0,0,0,0,0,0
1,12,50,1,15,368,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,5,2,12,369,0,1,0,0,0,0,0,0,0,0,0,0,1
2,1,2,2,17,429,0,0,1,0,0,1,0,0,0,0,0,1,0
1,1,3,5,19,95,0,0,0,0,0,1,0,0,0,0,0,0,1
1,1,2,3,14,32,0,0,1,0,0,0,0,0,0,0,0,1,0
1,1,3,3,15,128,0,0,1,0,0,0,0,0,0,0,0,1,0
2,1,2,6,0,240,0,0,0,0,0,1,0,0,0,0,0,0,1
2,1,2,0,9,345,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,4,1,9,87,0,0,1,0,0,0,0,0,0,0,0,1,1
1,12,51,0,1,300,0,1,0,0,0,1,0,0,0,0,0,1,0
2,1,3,1,15,388,0,0,0,0,0,0,0,0,0,0,0,0,1
2,2,6,1,16,434,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,6,15,150,0,0,1,0,0,0,0,0,0,0,0,1,0
1,1,1,0,1,62,0,0,0,0,0,1,0,0,0,0,0,0,0
2,1,2,3,15,293,0,0,0,0,0,0,0,0,0,0,0,1,1
1,12,52,2,10,388,0,1,0,0,0,0,0,0,0,0,0,0,1
1,1,1,2,20,30,0,0,0,0,0,1,0,0,0,0,0,0,0
1,11,47,4,15,196,0,0,1,0,0,0,0,0,0,0,0,1,1
2,1,1,1,17,317,0,1,0,0,0,1,0,0,0,0,0,0,0
1,1,2,3,14,490,0,0,1,0,0,0,0,0,0,0,0,1,0
1,1,5,1,12,261,0,0,1,0,0,0,0,0,0,0,0,1,1
1,1,1,0,1,65,0,0,0,0,0,1,0,0,0,0,0,0,1
2,1,1,0,17,129,0,0,0,0,0,1,0,0,0,0,0,0,1
2,12,51,5,23,127,0,0,0,0,0,1,0,0,0,0,0,0,1
1,12,51,5,1,492,0,0,0,0,0,1,0,0,0,0,0,0,1
2,1,2,2,10,123,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,2,3,19,355,0,0,0,0,1,0,0,0,1,0,1,0,1
1,1,4,2,5,217,0,0,0,0,0,1,0,0,0,0,0,0,1
1,11,47,5,19,196,0,0,1,0,0,1,0,0,0,0,0,1,0
1,12,52,3,21,276,0,0,1,0,0,1,0,0,0,0,0,1,1
1,1,4,3,13,276,0,1,0,0,0,0,0,0,0,0,0,1,0
1,12,51,2,14,295,0,0,0,0,0,0,0,0,0,0,0,0,0
2,12,52,4,11,121,0,0,1,0,0,0,0,0,0,0,0,1,0
2,10,43,6,18,120,0,0,0,0,0,0,0,1,0,0,0,0,1
1,2,6,4,15,44,0,1,0,0,0,0,0,0,0,0,0,0,0
1,1,1,5,1,250,0,1,0,0,0,1,0,0,0,0,0,1,0
2,12,51,1,11,177,0,0,0,0,0,0,0,0,0,0,0,0,1
1,12,50,3,9,147,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,2,4,17,43,0,0,0,0,1,1,0,0,0,0,1,0,0
2,1,3,0,20,160,0,0,1,0,0,1,0,0,0,0,0,1,1
1,1,2,0,17,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2,12,50,0,9,439,0,0,0,0,0,0,0,0,0,0,0,0,1
2,11,48,2,17,34,0,0,0,0,0,1,0,0,0,0,0,0,1
2,2,6,4,8,23,0,1,0,0,0,0,1,0,0,0,0,1,0
1,2,5,4,14,159,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,1,2,16,466,0,0,0,0,0,1,0,0,0,0,0,0,1
1,12,50,5,10,450,0,1,0,0,0,0,0,0,0,0,0,1,1
2,1,1,2,5,268,0,0,0,0,0,1,0,0,0,0,0,0,0
1,12,51,4,19,224,1,0,0,0,0,1,0,0,0,0,1,0,0
1,12,48,6,12,243,0,1,0,0,0,0,0,0,0,0,0,1,0
2,12,50,6,14,496,0,1,0,0,0,0,0,0,0,0,0,0,1
1,12,51,0,13,116,0,0,1,0,0,0,0,0,0,0,0,1,0
1,1,2,3,15,192,0,0,1,0,0,1,0,0,0,0,0,1,0
1,11,45,6,1,320,0,0,1,0,0,1,0,0,0,0,0,1,1
1,12,51,6,23,349,0,0,0,1,0,1,0,0,0,1,0,0,0
1,1,1,2,10,351,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,4,1,7,231,0,0,1,0,0,1,0,0,0,0,0,1,0
1,1,2,2,12,129,0,1,0,0,0,0,0,0,0,0,0,0,1
1,12,51,4,9,131,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,6,1,9,52,0,1,0,0,0,0,0,0,0,0,0,1,1
1,2,5,4,12,412,0,0,0,0,0,0,0,0,0,0,0,0,0
1,12,50,2,9,165,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,2,4,17,126,0,0,1,0,0,1,0,0,0,0,0,1,0
1,1,5,2,10,52,0,0,0,0,1,0,0,0,1,0,1,0,0
1,12,52,2,19,89,0,0,0,0,1,1,0,0,0,0,1,0,0
1,1,3,0,11,294,0,0,0,0,0,0,0,0,0,0,0,0,1
1,12,50,3,15,388,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,2,3,9,209,0,0,1,0,0,0,0,0,0,0,0,1,0
1,1,1,0,0,160,0,0,0,0,0,1,0,0,0,0,0,0,0
1,1,4,0,16,101,0,1,0,0,0,1,0,0,0,0,0,0,0
2,1,2,1,8,132,0,0,1,0,0,0,0,0,0,0,0,1,0
1,12,51,0,16,164,0,0,1,0,0,1,0,0,0,0,0,1,0
2,1,1,3,2,382,0,1,0,0,0,1,0,0,0,0,0,0,0
1,12,52,6,17,172,0,0,0,0,0,1,0,0,0,0,0,0,0
1,12,49,2,13,404,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,1,1,16,486,0,0,0,0,0,1,0,0,0,0,0,0,0
2,1,3,3,12,475,0,0,1,0,0,0,0,0,0,0,0,1,0
1,1,2,1,12,53,0,0,1,0,0,0,0,0,0,0,0,1,1
1,12,52,2,14,164,0,0,0,0,0,0,0,0,0,0,0,0,0
1,12,50,2,19,121,0,1,0,0,0,1,0,0,0,0,0,0,0
1,12,52,6,20,322,0,0,0,0,0,1,0,0,0,0,0,0,0
2,12,49,4,15,174,0,0,0,0,0,0,0,0,0,0,0,0,1
1,12,50,3,17,341,0,0,0,0,0,1,0,0,0,0,0,0,1
2,11,48,3,9,379,0,0,1,0,0,0,0,0,0,0,0,1,1
1,1,4,5,15,52,0,1,0,0,0,0,0,0,0,0,0,0,1
1,12,52,4,13,146,0,0,1,0,0,0,0,0,0,0,0,1,0
1,12,48,4,18,456,0,0,1,0,0,1,0,0,0,0,0,1,0
1,1,1,0,7,100,0,0,0,0,0,1,0,0,0,0,0,0,1
2,12,50,1,15,428,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,3,4,18,5,0,0,0,0,0,1,0,0,0,0,0,0,0
1,1,2,4,12,369,0,0,0,0,0,0,0,0,0,0,0,0,1
2,12,50,3,13,142,0,0,0,0,0,0,0,0,0,0,0,0,1
2,12,52,5,21,89,0,0,0,0,0,1,0,0,0,0,0,0,1
1,12,50,4,15,175,0,0,0,0,0,0,0,0,0,0,0,0,1
1,11,47,1,5,336,0,0,1,0,0,1,0,0,0,0,0,1,0
2,1,5,0,14,486,0,0,1,0,0,0,0,0,0,0,0,1,0
1,12,52,2,15,146,0,0,0,0,0,1,0,0,0,0,0,0,1
1,1,2,5,2,29,0,0,0,0,0,1,0,0,0,0,0,1,0
1,12,51,1,17,153,0,1,0,0,0,1,0,0,0,0,0,1,1
1,1,3,3,14,383,0,0,0,0,1,0,0,0,0,0,1,0,0
2,1,3,2,8,300,0,0,1,0,0,0,0,0,0,0,0,1,1
2,12,51,3,15,7,0,0,0,0,0,0,0,1,0,0,0,0,0
2,10,44,1,15,160,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,4,5,22,253,0,0,1,0,0,1,0,0,0,0,0,1,0
1,1,4,1,8,55,0,0,1,0,0,0,0,0,0,0,0,1,0
2,12,49,6,18,29,0,0,0,0,0,1,0,0,0,0,0,0,1
1,1,3,2,20,62,0,0,0,0,1,0,0,0,1,0,1,0,0
1,1,1,5,23,483,0,0,1,0,0,1,0,0,0,0,0,1,0
1,6,25,4,15,151,0,0,0,0,0,0,0,0,0,0,0,0,1
2,1,1,3,21,115,0,1,0,0,0,1,0,0,0,0,0,0,0
1,12,51,2,9,237,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,1,2,19,243,0,0,0,0,0,1,0,0,0,0,0,0,0
2,1,1,0,0,153,0,0,0,0,0,1,0,0,0,0,0,0,0
2,1,2,5,0,63,0,1,0,0,0,1,0,0,0,0,0,1,1
1,11,48,3,13,400,0,0,0,0,0,0,0,0,0,0,0,0,0
1,12,50,2,5,336,0,0,0,0,0,1,0,0,0,0,0,0,0
1,1,1,0,0,306,0,0,0,0,0,1,0,0,0,0,0,0,0
1,1,5,1,11,43,0,0,0,0,0,0,0,0,0,0,0,0,1
1,12,52,3,8,47,0,1,0,0,0,0,0,0,0,0,0,1,1
2,1,5,1,5,474,0,1,0,0,0,1,0,0,0,0,0,0,1
1,12,51,0,20,70,0,0,1,0,0,1,0,0,0,0,0,1,0
1,12,52,1,1,483,0,1,0,0,0,1,0,0,0,1,0,0,0
1,1,4,2,17,88,0,0,0,0,0,1,0,0,0,0,0,1,0
2,1,1,6,19,136,0,0,1,0,0,1,0,0,0,0,0,0,0
2,12,49,1,17,416,0,0,0,0,0,1,0,0,0,0,0,0,1
1,2,5,4,12,52,0,0,0,0,0,0,0,0,0,0,0,0,0
2,11,48,2,18,421,0,0,0,0,0,1,0,0,0,0,0,0,1
