SEVERITYCODE,X,Y,INC_YEAR,INC_MONTH,INC_WEEK,INC_DAYOFWEEK,INC_HOUR,cluster_id,WEATHER_Other_Dangerous,WEATHER_Overcast,WEATHER_Raining,WEATHER_Snowing,WEATHER_Unknown,LIGHTCOND_Dark,LIGHTCOND_Dawn,LIGHTCOND_Dusk,LIGHTCOND_Unknown,ROADCOND_Other_Dangerous,ROADCOND_Unknown,ROADCOND_Wet,ADDRTYPE_Intersection
1,-122.3872562,47.54110932,2018,10,43,0,21,495,1,0,0,0,0,1,0,0,0,0,0,1,0
1,-122.37484950000001,47.66220361,2018,9,39,2,13,295,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-122.3188866,47.61992219,2018,10,43,3,17,369,0,0,1,0,0,0,0,1,0,0,0,1,0
2,-122.33591240000001,47.60433864,2019,6,23,4,13,388,0,0,1,0,0,0,0,0,0,0,0,1,0
1,-122.34642720000001,47.7323141,2019,5,19,0,23,389,0,0,0,0,0,1,0,0,0,0,0,0,0
1,-122.34777949999999,47.73231418,2018,9,38,2,23,322,0,1,0,0,0,1,0,0,0,0,0,1,1
1,-122.3173632,47.67582933,2019,6,23,4,15,55,0,0,0,0,0,0,0,0,0,0,0,0,1
2,-122.3571429,47.52103134,2019,5,22,4,8,276,0,0,0,0,0,0,0,0,0,0,0,0,0
2,-122.29536979999999,47.56380703,2018,9,39,6,18,183,0,1,0,0,0,0,0,1,0,0,0,0,1
1,-122.3473081,47.69826757,2018,10,44,1,12,470,0,1,0,0,0,0,0,0,0,0,0,0,0
1,-122.38721480000001,47.54487201,2019,5,19,6,14,234,0,0,0,0,0,0,0,0,0,0,0,0,1
2,-122.34664240000001,47.64141841,2019,6,26,1,17,479,0,1,0,0,0,0,0,0,0,0,0,0,0
1,-122.3341251,47.54266773,2019,2,7,3,22,63,0,1,0,0,0,1,0,0,0,0,0,1,0
1,-122.3024506,47.66125276,2018,9,39,5,21,421,0,0,1,0,0,1,0,0,0,0,0,1,0
1,-122.2928635,47.66124331,2018,11,46,3,5,100,0,1,0,0,0,1,0,0,0,0,0,1,1
1,-122.3034061,47.66713051,2019,5,22,1,14,22,0,0,0,0,0,0,0,0,0,0,0,0,1
2,-122.3481953,47.72321838,2019,6,22,5,19,493,0,0,0,0,0,0,0,0,0,0,0,0,1
2,-122.34732509999999,47.65276822,2019,5,21,2,16,243,0,0,0,0,0,0,0,0,0,0,0,0,1
1,-122.32825700000001,47.61442452,2019,5,20,1,8,300,0,0,0,0,0,0,0,0,0,0,1,0,0
1,-122.34234099999999,47.65743061,2018,10,41,2,22,499,0,0,0,0,0,1,0,0,0,0,0,0,0
1,-122.3869723,47.66868055,2019,4,17,0,20,218,0,0,0,0,1,1,0,0,0,0,1,0,0
1,-122.34485249999999,47.71477675,2019,4,17,1,13,164,0,0,0,0,0,0,0,0,0,0,0,0,1
1,-122.30560690000002,47.69484105,2018,11,46,3,12,47,0,1,0,0,0,0,0,0,0,0,0,1,1
1,-122.31222620000001,47.60084583,2018,9,39,6,11,496,0,1,0,0,0,0,0,0,0,0,0,0,0
1,-122.3058804,47.55623992,2018,10,42,1,22,333,1,0,0,0,0,0,0,0,1,0,0,0,0
1,-122.3561067,47.61860457,2019,6,25,3,21,32,0,0,0,0,0,1,0,0,0,0,0,0,0
2,-122.34002340000002,47.61129551,2019,6,23,5,19,8,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-122.2961307,47.570699,2019,5,18,6,7,485,0,0,0,0,1,0,0,0,1,0,1,0,0
1,-122.34664240000001,47.64141841,2019,6,23,4,13,479,0,0,0,0,0,0,0,0,0,0,0,0,0
2,-122.31496070000001,47.5234685,2019,4,17,4,9,327,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-122.33289920000001,47.61110909,2018,11,46,3,23,492,0,0,0,0,1,1,0,0,0,0,1,0,0
1,-122.3245396,47.73406131,2019,3,10,6,12,449,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-122.29724660000001,47.64063145,2018,10,41,2,15,168,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-122.33001940000001,47.57170166,2018,9,36,5,21,216,0,0,0,0,0,1,0,0,0,0,0,0,0
1,-122.33481950000001,47.61236773,2019,4,17,5,16,492,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-122.2615904,47.51978102,2018,11,45,3,12,284,0,0,0,0,0,0,0,0,0,0,0,0,0
2,-122.32021599999999,47.62774924,2018,10,40,4,17,120,0,0,1,0,0,0,0,1,0,0,0,1,0
1,-122.31485330000001,47.58998873,2019,5,20,3,12,448,0,0,0,0,0,0,0,0,0,0,0,0,1
2,-122.33604209999999,47.55156225,2019,6,26,0,8,48,0,1,0,0,0,0,0,0,0,0,0,0,0
1,-122.28821059999999,47.56418493,2019,5,20,5,13,29,0,0,0,0,1,0,0,0,0,0,1,0,0
1,-122.3865836,47.58025274,2019,4,17,4,18,411,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-122.3453366,47.66251102,2018,7,28,4,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2,-122.332799,47.62722135,2019,6,23,3,15,362,0,0,0,0,0,0,0,0,0,0,0,0,1
1,-122.33701459999999,47.61362233,2019,5,19,2,11,128,0,0,0,0,0,0,0,0,0,0,0,0,1
2,-122.2856311,47.54605725,2018,9,39,5,0,192,0,0,0,0,0,1,0,0,0,0,0,0,1
2,-122.3156962,47.67839016,2019,6,24,5,18,169,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-122.28970009999999,47.67398304,2018,11,46,3,21,395,0,1,0,0,0,1,0,0,0,0,0,0,0
2,-122.3754503,47.69472109,2018,10,41,0,14,31,0,0,1,0,0,0,0,0,0,0,0,1,1
2,-122.3632965,47.56744416,2018,10,43,2,7,447,0,0,0,0,0,0,0,0,0,0,0,1,0
2,-122.3608064,47.66869338,2018,9,37,1,17,170,0,0,0,0,0,0,0,0,0,0,0,0,1
2,-122.35531,47.68031343,2018,3,9,6,15,19,0,0,0,0,1,0,0,0,0,0,0,0,1
1,-122.3276652,47.59961587,2019,5,20,0,16,142,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-122.3270706,47.6055717,2019,6,23,3,9,466,0,0,0,0,0,0,0,0,0,0,0,0,0
2,-122.26998540000001,47.52791558,2018,10,40,1,17,224,0,0,0,0,1,0,0,1,0,0,0,1,1
2,-122.31678000000001,47.60774153,2018,10,40,2,18,452,0,1,0,0,0,0,0,1,0,0,0,0,0
1,-122.3121726,47.68751645,2019,6,24,3,22,207,0,0,0,0,0,0,0,0,1,0,0,0,1
2,-122.34305259999998,47.6125019,2018,9,39,3,9,8,0,0,0,0,0,0,0,0,0,0,0,0,1
1,-122.29264280000001,47.66941959,2019,3,10,1,0,395,0,0,0,0,0,0,0,0,1,0,0,0,0
2,-122.31422040000001,47.61389492,2019,5,20,4,15,293,0,0,0,0,0,0,0,0,0,0,0,0,1
2,-122.3297765,47.60937181,2018,4,17,1,6,486,0,0,0,0,0,0,0,0,0,0,0,0,1
1,-122.3788778,47.64939939,2018,10,42,5,6,291,0,1,0,0,0,1,0,0,0,0,0,0,0
1,-122.2924936,47.7210075,2018,11,46,0,10,403,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-122.36450090000001,47.53370043,2018,9,36,4,23,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1,-122.3849949,47.58535559,2019,6,23,0,1,411,0,0,0,0,0,1,0,0,0,0,0,0,0
2,-122.38548349999999,47.56019691,2019,6,26,5,12,303,0,0,0,0,0,0,0,0,0,0,0,0,0
2,-122.28992290000001,47.56888238,2019,5,22,2,8,148,0,0,0,0,0,0,0,0,0,0,0,0,0
2,-122.31696509999999,47.60085286,2018,10,42,5,2,226,0,0,0,0,0,1,0,0,0,0,0,0,1
2,-122.29400559999999,47.5729186,2018,9,38,0,11,294,0,0,0,0,0,0,0,0,0,0,0,0,1
1,-122.3523122,47.56321714,2018,10,43,0,11,310,0,1,0,0,0,0,0,0,0,0,0,0,0
1,-122.2961307,47.570699,2019,6,26,5,20,485,0,0,0,0,0,1,0,0,0,0,0,0,0
1,-122.30760459999999,47.61035688,2019,5,18,3,2,181,0,0,0,0,0,1,0,0,0,0,0,0,1
1,-122.37663729999998,47.52537757,2018,11,46,3,9,386,0,1,0,0,0,0,0,0,0,0,0,0,0
1,-122.2963585,47.72290005,2018,9,38,5,12,272,0,0,0,0,0,0,0,0,0,0,0,0,1
2,-122.36149409999999,47.57127184,2018,10,40,4,17,391,0,0,1,0,0,0,0,0,0,0,0,1,0
2,-122.3681058,47.57148216,2018,10,40,4,19,138,0,0,1,0,0,1,0,0,0,0,0,1,0
1,-122.34202579999999,47.65052809,2018,9,37,3,12,243,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-122.3339088,47.61137436,2019,5,22,3,23,492,0,0,0,0,0,1,0,0,0,0,0,0,0
1,-122.33001019999999,47.61225859,2019,2,7,5,21,492,0,0,0,0,0,0,0,0,1,0,0,0,0
1,-122.26901709999999,47.68302442,2018,11,46,0,0,189,0,0,0,0,0,1,0,0,0,0,0,0,1
2,-122.34974740000001,47.64958973,2018,9,39,0,14,394,0,0,0,0,0,0,0,0,0,0,0,0,1
2,-122.36786509999999,47.66219541,2019,6,24,6,19,163,0,0,0,0,0,0,0,0,0,0,0,0,1
1,-122.35065279999999,47.51733429,2018,10,43,4,10,237,0,1,0,0,0,0,0,0,0,0,0,1,1
1,-122.32072009999999,47.66247336,2018,9,38,6,9,351,0,0,0,0,1,0,0,0,1,0,1,0,0
1,-122.31870239999999,47.60169676,2018,9,39,1,23,226,0,0,0,0,0,1,0,0,0,0,0,0,0
2,-122.3304213,47.68507075,2019,6,24,4,15,488,0,0,0,0,0,0,0,0,0,0,0,0,1
2,-122.370329,47.63775952,2019,6,23,1,17,318,0,0,0,0,0,0,0,0,0,0,0,0,1
1,-122.33870149999998,47.61074295,2018,9,39,3,12,128,0,0,0,0,0,0,0,0,0,0,0,0,1
1,-122.3290479,47.59193183,2019,5,20,3,18,454,0,1,0,0,0,0,0,0,0,0,0,0,0
1,-122.3291236,47.6086581,2019,2,5,4,14,486,0,0,1,0,0,0,0,0,0,0,0,1,1
1,-122.29234199999999,47.73102707,2019,6,23,0,16,405,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-122.39288429999999,47.52402277,2018,11,44,3,1,109,0,0,1,0,0,1,0,0,0,0,0,1,0
1,-122.36198590000002,47.68693848,2018,9,38,4,7,200,0,0,0,0,0,1,0,0,0,0,0,0,0
1,-122.35164590000001,47.61758358,2019,5,21,5,15,201,0,0,1,0,0,0,0,0,0,0,0,1,1
2,-122.31678149999999,47.60351416,2018,9,38,3,6,226,0,0,0,0,0,0,1,0,0,0,0,0,1
1,-122.3922554,47.53640324,2018,10,42,4,17,180,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-122.27732040000001,47.52425658,2018,8,34,6,0,426,0,0,0,0,0,1,0,0,0,0,0,0,0
2,-122.34228020000002,47.72321072,2018,9,37,0,16,439,0,0,0,0,0,0,0,0,0,0,0,0,1
1,-122.3362293,47.60971758,2019,5,19,5,16,52,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-122.38758729999999,47.66945776,2019,7,27,0,8,218,0,0,0,0,0,0,0,0,0,0,0,0,1
1,-122.3121726,47.68751645,2019,5,22,1,13,207,0,1,0,0,0,0,0,0,0,0,0,0,1
1,-122.3159256,47.59623987,2018,9,39,4,14,174,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-122.38549909999999,47.5547789,2018,10,44,2,20,21,0,0,0,0,0,1,0,0,0,0,0,0,0
1,-122.3383143,47.6143914,2019,4,17,5,15,128,0,1,0,0,0,0,0,0,0,0,0,0,1
2,-122.3462447,47.62715494,2018,8,35,4,23,153,0,1,0,0,0,1,0,0,0,0,0,0,1
1,-122.34762109999998,47.61857116,2019,3,10,6,12,155,0,0,0,0,0,0,0,0,0,0,0,0,1
1,-122.3608773,47.65082921,2019,5,20,0,10,239,0,0,0,0,0,0,0,0,0,0,0,0,1
2,-122.2849587,47.56412179,2018,10,40,4,16,29,0,0,1,0,0,0,0,0,0,0,0,1,1
2,-122.29419440000001,47.54620845,2018,10,43,3,8,409,0,0,1,0,0,0,0,0,0,0,0,1,0
1,-122.32376509999999,47.59541373,2018,11,44,6,15,476,0,0,0,0,0,0,0,0,0,0,0,0,0
2,-122.3661717,47.67161935,2019,4,17,1,8,281,0,1,0,0,0,0,0,0,0,0,0,0,1
1,-122.3341972,47.58716755,2019,5,20,5,0,123,0,0,0,0,0,1,0,0,0,0,0,0,0
2,-122.3218137,47.57127023,2018,10,41,5,11,314,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-122.33823829999999,47.55576875,2019,5,19,2,15,48,0,0,0,0,0,0,0,0,0,0,0,0,1
1,-122.36001029999998,47.572095399999995,2019,6,26,6,11,391,0,0,0,0,0,0,0,0,0,0,0,0,1
1,-122.3282678,47.66500266,2018,9,39,4,14,232,0,0,0,0,0,0,0,0,0,0,0,0,1
1,-122.2696111,47.51684873,2019,5,19,5,16,127,0,0,0,0,0,0,0,0,0,0,0,0,1
1,-122.34964029999999,47.61857911,2019,4,17,6,12,155,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-122.36860929999999,47.66536717,2018,10,41,4,20,444,0,0,0,0,1,0,0,0,0,0,1,0,0
1,-122.3353207,47.61852163,2018,9,38,6,21,438,0,0,0,0,0,1,0,0,0,0,0,0,1
1,-122.39150159999998,47.66866164,2018,10,41,5,9,218,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-122.33338629999999,47.60172115,2019,6,23,3,2,212,0,0,0,0,0,1,0,0,0,0,0,0,0
1,-122.3266525,47.56962588,2019,6,23,1,9,216,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-122.28842350000001,47.56496219,2018,10,42,4,0,29,0,0,0,0,0,0,0,0,1,0,0,0,0
2,-122.2962223,47.57985835,2018,6,25,0,13,427,0,0,0,0,0,0,0,0,0,0,0,1,0
1,-122.33713689999999,47.61070944,2019,6,23,0,14,128,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-122.25946840000002,47.505494899999995,2019,2,7,1,14,321,1,0,0,0,0,0,0,0,0,1,0,0,0
1,-122.36118559999998,47.53726721,2019,6,23,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-122.2981507,47.57835004,2018,10,40,2,8,427,0,0,0,0,0,0,0,0,0,0,0,0,1
2,-122.31877779999999,47.66130624,2018,11,46,6,21,351,0,0,0,0,0,1,0,0,0,0,0,0,1
1,-122.29546270000002,47.59332572,2018,11,46,2,10,467,0,0,0,0,0,0,0,0,0,0,0,1,1
1,-122.2968504,47.62302952,2018,9,38,4,15,18,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-122.33630259999998,47.59032903,2019,6,24,0,5,123,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-122.3834747,47.56106114,2019,5,20,5,23,159,0,0,0,0,0,1,0,0,0,0,0,0,0
2,-122.31510379999999,47.68512759,2019,5,20,5,16,383,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-122.30621540000001,47.61409263,2018,9,36,0,11,309,0,0,0,0,0,0,0,0,1,0,0,0,0
1,-122.2980598,47.63717924,2018,9,37,4,10,168,0,0,1,0,0,0,0,0,0,0,0,1,0
1,-122.29782659999998,47.59297514,2019,5,22,0,12,467,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-122.3070117,47.59925076,2019,6,26,5,14,416,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-122.34622279999999,47.62973483,2019,5,19,4,18,249,0,0,0,0,0,0,0,1,0,0,0,0,1
1,-122.33420579999999,47.56989028,2018,10,43,3,21,23,0,0,1,0,0,1,0,0,0,0,0,1,0
1,-122.30652820000002,47.66125713,2019,5,18,4,15,260,0,0,0,0,0,0,0,0,0,0,0,0,1
2,-122.3551447,47.51919567,2019,5,18,2,10,276,0,0,0,0,0,0,0,0,0,0,0,0,1
1,-122.2960577,47.62920647,2018,11,44,3,8,18,0,1,0,0,0,0,0,0,0,0,0,1,0
2,-122.3450771,47.73230966,2019,4,16,1,21,389,0,1,0,0,0,1,0,0,0,0,0,1,1
1,-122.33431159999999,47.60846026,2019,2,9,1,9,52,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-122.26998909999999,47.53210531,2018,10,41,4,17,224,0,0,0,0,1,0,0,0,1,0,1,0,0
2,-122.3336067,47.61356024,2018,10,41,2,8,492,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-122.362788,47.56914138,2018,11,46,2,6,391,0,0,1,0,0,0,0,0,0,0,0,1,0
2,-122.29679340000001,47.60520606,2019,4,17,2,11,101,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-122.33327309999999,47.51867269,2018,11,46,1,7,121,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-122.3166845,47.65717677,2019,5,20,6,8,70,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-122.27901340000001,47.52611725,2019,4,17,3,22,426,0,0,0,0,0,1,0,0,0,0,0,0,1
2,-122.2699882,47.52994139,2018,10,43,5,22,224,0,0,1,0,0,1,0,0,0,0,0,1,0
1,-122.29673319999999,47.575934499999995,2019,5,20,5,7,294,0,0,0,0,0,0,0,0,0,0,0,0,1
1,-122.33896429999999,47.61477578,2019,6,23,3,16,128,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-122.2928179,47.71643558,2019,5,20,1,8,403,0,0,1,0,0,0,0,0,0,0,0,1,0
2,-122.25472890000002,47.50819367,2018,9,38,4,7,321,0,0,0,0,0,0,0,0,0,0,0,0,1
1,-122.3350242,47.69595243,2018,10,43,6,5,256,0,0,1,0,0,1,0,0,0,0,0,1,1
1,-122.349741,47.64614703,2018,10,41,3,5,80,0,0,0,0,0,1,0,0,0,0,0,0,1
1,-122.39332350000001,47.5231742,2018,8,35,0,1,109,0,1,0,0,0,1,0,0,0,0,0,1,0
2,-122.2700679,47.50953865,2019,5,20,4,1,443,0,0,1,0,0,1,0,0,0,0,0,1,1
1,-122.26998789999999,47.52281564,2018,10,44,1,13,330,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-122.34499679999999,47.72503555,2018,9,39,5,12,72,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-122.33917360000001,47.61372707,2018,11,47,0,21,128,0,0,0,0,0,1,0,0,0,0,0,0,1
2,-122.2975221,47.57752585,2019,5,19,0,21,427,0,0,0,0,0,1,0,0,0,0,0,0,1
2,-122.30552720000001,47.64027252,2019,5,22,2,17,290,0,0,0,0,0,0,0,0,0,0,0,0,1
1,-122.3437015,47.61288566,2019,6,25,3,23,8,0,0,0,0,0,1,0,0,0,0,0,0,0
1,-122.3475434,47.62803529,2018,10,40,3,9,153,0,0,0,0,0,0,0,0,0,0,0,0,1
1,-122.30893540000001,47.57192439,2019,6,22,6,15,429,0,0,0,0,0,0,0,0,0,0,0,0,0
2,-122.32916370000001,47.6242787,2018,10,40,5,9,362,0,1,0,0,0,0,0,0,0,0,0,0,1
1,-122.3610149,47.53855078,2018,9,39,4,23,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2,-122.31590209999999,47.70854865,2018,11,44,5,13,404,0,0,1,0,0,0,0,0,0,0,0,1,1
1,-122.3167813,47.60393727,2018,9,37,3,15,226,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-122.37008840000001,47.64016058,2019,6,23,1,11,187,0,0,0,0,0,0,0,0,1,0,0,0,0
1,-122.31823390000001,47.61992718,2018,10,40,6,22,14,0,0,1,0,0,1,0,0,0,0,0,1,1
1,-122.3383143,47.6143914,2018,11,45,5,1,128,0,1,0,0,0,1,0,0,0,0,0,0,1
1,-122.38220770000001,47.581162299999995,2018,11,44,6,0,411,0,1,0,0,0,1,0,0,0,0,0,1,0
2,-122.3342145,47.55566306,2018,10,41,2,14,48,0,0,0,0,0,0,0,0,0,0,0,0,1
1,-122.3497509,47.6476094,2019,6,24,5,12,80,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-122.28952509999999,47.62708551,2019,5,18,4,14,341,0,0,0,0,0,0,0,0,0,0,0,0,0
2,-122.3436842,47.62471211,2019,6,24,1,6,43,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-122.26366809999999,47.68212407,2019,5,21,4,15,313,0,1,0,0,0,0,0,0,0,0,0,0,1
1,-122.29379899999999,47.56130281,2018,8,35,1,7,183,0,0,0,0,0,0,0,0,0,0,0,0,0
2,-122.3636233,47.62291347,2018,5,18,1,6,175,0,0,0,0,0,0,0,0,0,0,0,0,0
2,-122.35805259999998,47.61977934,2019,6,26,1,21,32,0,0,0,0,0,1,0,0,0,0,0,0,1
2,-122.33399299999999,47.70866307,2019,3,12,2,15,87,0,0,0,0,0,0,0,0,0,0,0,0,1
1,-122.3735804,47.67199322,2018,9,39,4,8,489,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-122.34009270000001,47.60554492,2018,10,43,0,9,490,0,1,0,0,0,0,0,0,0,0,0,0,0
1,-122.3342135,47.607515,2018,11,44,4,7,52,0,1,0,0,0,0,0,0,0,0,0,0,1
1,-122.3861674,47.55932199,2019,6,23,1,10,303,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-122.30238179999999,47.62675926,2019,1,2,1,17,332,0,0,1,0,0,1,0,0,0,0,0,1,1
1,-122.38883919999999,47.69146244,2018,11,46,6,18,178,0,0,0,0,0,1,0,0,0,0,0,0,0
1,-122.32904690000001,47.59538697,2019,2,9,1,11,46,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-122.357349,47.70412128,2018,10,42,0,10,382,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-122.29141580000001,47.72266017,2018,9,38,6,18,67,0,0,0,0,0,1,0,0,0,0,0,0,0
2,-122.30867679999999,47.73208320000001,2018,12,48,6,10,477,0,0,1,0,0,0,0,0,0,0,0,1,1
1,-122.3761392,47.63415878,2018,10,44,1,21,51,0,0,1,0,0,1,0,0,0,0,0,1,0
1,-122.3788814,47.67491431,2018,10,43,2,0,186,0,0,0,0,0,1,0,0,0,0,0,0,0
2,-122.3515528,47.71414938,2019,5,21,3,14,312,0,0,0,0,0,0,0,0,0,0,0,0,1
1,-122.36118559999998,47.53726721,2019,6,26,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2,-122.3023389,47.54535857,2019,5,22,2,11,408,0,0,0,0,0,0,0,0,0,0,0,0,1
1,-122.3709322,47.57430999,2019,4,17,4,6,138,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-122.3789565,47.69060246,2018,6,26,4,22,98,0,0,0,0,0,1,0,0,0,0,0,0,1
1,-122.38886070000001,47.66867356,2019,6,23,4,18,218,0,0,0,0,1,0,0,0,0,0,1,0,0
1,-122.31283570000001,47.71398062,2019,5,20,6,8,145,0,1,0,0,0,0,0,0,0,0,0,0,1
2,-122.3302923,47.72354738,2018,11,45,2,7,30,0,1,0,0,0,0,0,0,0,0,0,1,0
2,-122.3341912,47.59829172,2018,10,41,4,7,212,0,1,0,0,0,0,0,0,0,0,0,0,1
1,-122.313402,47.57236273,2019,6,25,6,23,57,0,0,0,0,0,1,0,0,0,0,0,0,0
2,-122.3645521,47.52010998,2018,11,46,2,14,78,0,1,0,0,0,0,0,0,0,0,0,0,0
1,-122.34433,47.61855858,2018,9,39,5,23,253,0,0,1,0,0,1,0,0,0,0,0,1,0
1,-122.36715159999999,47.53370776,2018,10,43,0,9,373,0,0,0,0,1,0,0,0,1,0,1,0,0
1,-122.37287679999999,47.54565677,2018,9,37,3,11,482,0,0,0,0,1,0,0,0,1,0,1,0,0
1,-122.290798,47.72094486,2018,9,37,5,18,403,0,1,0,0,0,1,0,0,0,0,0,1,0
1,-122.325099,47.68676836,2019,4,14,4,15,4,0,1,0,0,0,0,0,0,0,0,0,1,1
1,-122.3443938,47.65358606,2019,5,22,0,12,124,0,0,0,0,0,0,0,0,1,0,0,0,0
1,-122.2902243,47.62751775,2018,10,40,4,15,341,0,0,1,0,0,0,0,0,0,0,0,1,0
1,-122.32786399999999,47.61778205,2018,10,44,0,17,217,0,0,0,0,1,0,0,0,1,0,1,0,0
1,-122.3381367,47.61711724,2019,5,19,0,18,451,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-122.2926132,47.68213982,2018,9,37,1,11,355,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-122.34434820000001,47.62089565,2019,3,13,2,10,253,0,1,0,0,0,0,0,0,0,0,0,0,0
1,-122.3570092,47.73320926,2018,11,46,3,17,33,0,1,0,0,0,0,0,1,0,0,1,0,0
2,-122.32960449999999,47.54461362,2018,9,38,6,15,336,0,0,0,0,0,0,0,0,0,0,0,0,0
2,-122.3263588,47.59961377,2018,9,36,5,20,46,0,0,0,0,0,1,0,0,0,0,0,0,0
1,-122.35694840000002,47.63656277,2019,5,22,3,21,340,0,0,0,0,0,1,0,0,0,0,0,0,0
2,-122.317228,47.59833759,2018,10,41,3,15,226,0,0,0,0,0,0,0,0,0,0,0,0,1
2,-122.2907139,47.69020301,2018,11,47,0,8,28,0,0,0,0,0,0,0,0,0,0,0,0,1
1,-122.3452084,47.62445238,2018,11,44,5,9,43,0,1,0,0,0,0,0,0,0,0,0,0,0
1,-122.31283570000001,47.71398062,2018,10,40,2,2,145,0,0,0,0,0,0,0,0,1,0,0,0,1
1,-122.3857634,47.54393578,2019,6,25,0,8,234,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-122.3210243,47.54889121,2019,5,20,5,20,379,0,0,0,0,0,0,0,1,0,0,0,0,1
1,-122.3444844,47.68330146,2018,9,38,3,19,42,0,0,0,0,0,0,0,1,0,0,0,0,1
1,-122.3446188,47.69871377,2019,6,24,3,19,146,0,0,0,0,0,0,0,0,0,0,0,0,1
1,-122.3163345,47.66492767,2019,5,21,3,19,245,0,0,0,0,0,0,0,0,0,0,0,0,1
2,-122.32997920000001,47.59919831,2018,9,37,5,19,142,0,0,1,0,0,1,0,0,0,0,0,1,0
2,-122.312556,47.71579036,2018,11,45,4,21,145,0,1,0,0,0,1,0,0,0,0,0,0,1
1,-122.3326973,47.61256609,2018,8,34,4,21,492,0,0,0,0,0,1,0,0,0,0,0,0,0
2,-122.3365952,47.6157212,2019,5,20,6,20,128,0,0,0,0,0,0,0,1,0,0,0,0,1
2,-122.2967885,47.60617276,2019,5,19,2,13,101,0,0,0,0,0,0,0,0,0,0,0,0,1
2,-122.3056082,47.69255512,2018,9,38,6,11,47,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-122.3395594,47.60832456,2018,10,43,4,11,490,0,0,0,0,0,0,0,0,0,0,0,1,0
2,-122.34780149999999,47.73412901,2018,10,43,5,18,322,0,0,1,0,0,1,0,0,0,0,0,1,1
2,-122.32168490000002,47.65104872,2019,5,19,6,17,410,1,0,0,0,0,0,0,0,0,0,0,0,0
2,-122.3761686,47.64269481,2019,5,18,2,7,187,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-122.33715409999999,47.60480486,2018,11,46,2,23,388,0,0,0,0,0,1,0,0,0,0,0,0,0
1,-122.3813824,47.56126936,2019,6,23,6,14,434,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-122.3611422,47.52648748,2019,2,9,1,20,230,0,0,0,0,0,1,0,0,0,0,0,0,0
1,-122.31590209999999,47.70854865,2018,4,13,6,14,404,0,0,1,0,0,0,0,0,0,0,0,1,1
1,-122.3762114,47.67199508,2018,10,43,5,16,489,0,0,1,0,0,0,0,0,0,0,0,1,0
1,-122.3707277,47.56924147,2019,5,18,2,11,138,0,0,0,0,0,0,0,0,0,0,0,0,1
1,-122.3024506,47.66125276,2018,9,39,5,21,421,0,0,1,0,0,1,0,0,0,0,0,1,0
